ticket_id,account_id,subject,priority,status,created_at,resolved_at,category
TKT-e695ae90,ACC-432,Rate limiting issue,low,open,2025-05-24T14:00:00,,technical
TKT-17d5dd14,ACC-433,Data sync failure,low,in_progress,2025-07-03T14:00:00,,technical
TKT-6022fe5b,ACC-433,API latency spike,low,resolved,2025-07-06T14:00:00,2025-07-11T17:00:00,technical
TKT-f794e1df,ACC-433,Incorrect invoice amount,medium,resolved,2025-07-10T14:00:00,2025-07-11T10:00:00,billing
TKT-b917c108,ACC-434,Payment processing issue,medium,resolved,2025-05-06T14:00:00,2025-05-10T09:00:00,billing
TKT-4673105b,ACC-435,Payment processing issue,medium,open,2025-06-03T14:00:00,,billing
TKT-5ee35d89,ACC-435,Custom dashboard request,medium,open,2025-06-26T14:00:00,,feature_request
TKT-8330a93a,ACC-435,API v2 access,medium,in_progress,2025-05-22T14:00:00,,feature_request
TKT-dfc3f309,ACC-436,Dashboard not loading,high,resolved,2025-06-03T14:00:00,2025-06-06T18:00:00,bug
TKT-56c9a503,ACC-436,Custom dashboard request,low,resolved,2025-06-09T14:00:00,2025-06-12T14:00:00,feature_request
TKT-6987c2c9,ACC-436,Incorrect invoice amount,critical,in_progress,2025-04-30T14:00:00,,billing
TKT-454a5d4e,ACC-436,Incorrect usage metrics,medium,open,2025-05-31T14:00:00,,bug
TKT-51825652,ACC-437,Incorrect usage metrics,medium,open,2025-05-27T14:00:00,,bug
TKT-05701653,ACC-438,Migration assistance,low,open,2025-06-02T14:00:00,,onboarding
TKT-3d0ac841,ACC-438,SSO integration,low,resolved,2025-05-15T14:00:00,2025-05-20T07:00:00,feature_request
TKT-a200a6ca,ACC-438,API latency spike,medium,resolved,2025-06-08T14:00:00,2025-06-13T21:00:00,technical
TKT-cfd1eb9a,ACC-438,Rate limiting issue,medium,resolved,2025-06-16T14:00:00,2025-06-22T13:00:00,technical
TKT-4d088ae6,ACC-440,Data duplication in reports,high,in_progress,2025-04-29T14:00:00,,bug
TKT-e276440e,ACC-440,Team training request,high,resolved,2025-05-07T14:00:00,2025-05-13T20:00:00,onboarding
TKT-b90f3994,ACC-440,Custom dashboard request,medium,resolved,2025-06-20T14:00:00,2025-06-25T19:00:00,feature_request
TKT-c2ef0500,ACC-440,Data duplication in reports,critical,in_progress,2025-06-03T14:00:00,,bug
TKT-1ca323db,ACC-443,Billing cycle question,low,resolved,2025-05-12T14:00:00,2025-05-18T22:00:00,billing
TKT-0bbbdacd,ACC-443,Data duplication in reports,low,resolved,2025-05-21T14:00:00,2025-05-26T07:00:00,bug
TKT-ceffedbb,ACC-444,Team training request,high,resolved,2025-06-05T14:00:00,2025-06-08T04:00:00,onboarding
TKT-be3e6203,ACC-444,SSO integration,low,resolved,2025-05-10T14:00:00,2025-05-13T10:00:00,feature_request
TKT-b1be249e,ACC-444,Missing overage charges,medium,resolved,2025-07-02T14:00:00,2025-07-09T13:00:00,billing
TKT-c24d708c,ACC-444,Custom dashboard request,medium,resolved,2025-07-01T14:00:00,2025-07-06T20:00:00,feature_request
TKT-f3227c84,ACC-445,Data duplication in reports,medium,resolved,2025-05-16T14:00:00,2025-05-19T15:00:00,bug
TKT-100c8f9c,ACC-445,Missing overage charges,low,resolved,2025-07-08T14:00:00,2025-07-13T11:00:00,billing
TKT-3d61134e,ACC-445,Data sync failure,medium,resolved,2025-06-16T14:00:00,2025-06-23T13:00:00,technical
TKT-ea5224e3,ACC-447,Team training request,critical,resolved,2025-05-21T14:00:00,2025-05-25T04:00:00,onboarding
TKT-b33804d9,ACC-447,Missing overage charges,medium,open,2025-06-24T14:00:00,,billing
TKT-8b8e677d,ACC-447,Export file corrupted,medium,resolved,2025-05-26T14:00:00,2025-05-28T09:00:00,bug
TKT-5b94d10d,ACC-448,Integration setup help,medium,in_progress,2025-06-04T14:00:00,,onboarding
TKT-4d20d71c,ACC-448,Billing cycle question,low,in_progress,2025-07-09T14:00:00,,billing
TKT-830da5a1,ACC-448,Integration setup help,low,in_progress,2025-07-10T14:00:00,,onboarding
TKT-2a2ffe76,ACC-448,Data sync failure,high,resolved,2025-06-11T14:00:00,2025-06-15T11:00:00,technical
TKT-8e8c8c38,ACC-449,Incorrect invoice amount,high,resolved,2025-06-23T14:00:00,2025-06-23T20:00:00,billing
TKT-6d0c78b7,ACC-449,API v2 access,critical,open,2025-06-23T14:00:00,,feature_request
TKT-7c79f517,ACC-449,Integration setup help,high,resolved,2025-07-06T14:00:00,2025-07-08T22:00:00,onboarding
TKT-1253f692,ACC-449,Integration setup help,medium,resolved,2025-07-08T14:00:00,2025-07-12T07:00:00,onboarding
TKT-f884650f,ACC-450,Missing overage charges,low,resolved,2025-04-27T14:00:00,2025-05-01T08:00:00,billing
TKT-0c78af7b,ACC-450,API latency spike,low,resolved,2025-05-27T14:00:00,2025-05-28T18:00:00,technical
TKT-445164f3,ACC-452,Missing overage charges,high,resolved,2025-05-24T14:00:00,2025-05-28T18:00:00,billing
TKT-a9dabce7,ACC-452,Data sync failure,low,resolved,2025-06-17T14:00:00,2025-06-23T12:00:00,technical
TKT-669f3eed,ACC-452,Team training request,low,resolved,2025-05-16T14:00:00,2025-05-22T04:00:00,onboarding
TKT-30362613,ACC-453,Integration setup help,critical,resolved,2025-05-06T14:00:00,2025-05-09T16:00:00,onboarding
TKT-46c59abc,ACC-453,API v2 access,medium,in_progress,2025-06-22T14:00:00,,feature_request
TKT-6f7d907e,ACC-454,SSO integration,low,open,2025-05-11T14:00:00,,feature_request
TKT-6e6b6834,ACC-454,Incorrect usage metrics,low,in_progress,2025-06-12T14:00:00,,bug
TKT-bb1f7054,ACC-454,Documentation question,medium,resolved,2025-06-09T14:00:00,2025-06-15T22:00:00,onboarding
TKT-9a4eca91,ACC-454,Custom dashboard request,medium,resolved,2025-06-03T14:00:00,2025-06-05T05:00:00,feature_request
TKT-4bda5be1,ACC-456,API v2 access,low,in_progress,2025-06-02T14:00:00,,feature_request
TKT-dc1222ba,ACC-457,Team training request,critical,in_progress,2025-05-03T14:00:00,,onboarding
TKT-7d9f7ffd,ACC-457,Export file corrupted,medium,in_progress,2025-05-25T14:00:00,,bug
TKT-edff7e98,ACC-458,Integration setup help,medium,open,2025-06-04T14:00:00,,onboarding
TKT-76548a71,ACC-458,API latency spike,critical,open,2025-04-28T14:00:00,,technical
TKT-e229ec83,ACC-459,Data sync failure,critical,resolved,2025-05-08T14:00:00,2025-05-12T00:00:00,technical
TKT-5dfb14da,ACC-459,SSO integration,high,resolved,2025-07-03T14:00:00,2025-07-09T05:00:00,feature_request
TKT-e48da4c2,ACC-459,Custom dashboard request,medium,open,2025-05-14T14:00:00,,feature_request
TKT-0c7c82e0,ACC-462,Incorrect usage metrics,low,open,2025-05-18T14:00:00,,bug
TKT-a5cca05a,ACC-462,Integration setup help,medium,resolved,2025-05-27T14:00:00,2025-05-30T23:00:00,onboarding
TKT-a40b1f7a,ACC-463,Integration setup help,medium,resolved,2025-05-01T14:00:00,2025-05-02T07:00:00,onboarding
TKT-0f90da8d,ACC-463,Missing overage charges,medium,open,2025-06-17T14:00:00,,billing
TKT-ee3738c4,ACC-463,Export file corrupted,low,open,2025-07-06T14:00:00,,bug
TKT-15dd56b0,ACC-463,Team training request,low,resolved,2025-05-30T14:00:00,2025-06-01T08:00:00,onboarding
TKT-a0470c9f,ACC-464,Rate limiting issue,medium,resolved,2025-06-29T14:00:00,2025-07-03T19:00:00,technical
TKT-9d6ecbe6,ACC-464,API v2 access,medium,open,2025-06-10T14:00:00,,feature_request
TKT-8a6fe20e,ACC-464,API v2 access,medium,resolved,2025-06-29T14:00:00,2025-07-03T02:00:00,feature_request
TKT-8f0afe07,ACC-466,Integration setup help,medium,open,2025-05-22T14:00:00,,onboarding
TKT-b4103de6,ACC-466,Data duplication in reports,medium,resolved,2025-07-09T14:00:00,2025-07-14T06:00:00,bug
TKT-90cd08e3,ACC-466,Export file corrupted,low,resolved,2025-06-19T14:00:00,2025-06-22T06:00:00,bug
TKT-dc8fb3cb,ACC-466,Team training request,high,open,2025-04-28T14:00:00,,onboarding
TKT-89bb9025,ACC-468,Bulk export capability,high,resolved,2025-05-07T14:00:00,2025-05-11T12:00:00,feature_request
TKT-1ab69155,ACC-469,Authentication error,low,resolved,2025-05-05T14:00:00,2025-05-05T23:00:00,technical
TKT-ab0d9955,ACC-469,Incorrect invoice amount,low,resolved,2025-05-18T14:00:00,2025-05-23T21:00:00,billing
TKT-7df2d46b,ACC-469,Incorrect usage metrics,low,open,2025-05-04T14:00:00,,bug
TKT-fdd93c71,ACC-470,Data sync failure,high,in_progress,2025-05-06T14:00:00,,technical
TKT-24f8da33,ACC-470,Billing cycle question,medium,open,2025-07-08T14:00:00,,billing
TKT-cdb1de00,ACC-470,Billing cycle question,low,open,2025-06-27T14:00:00,,billing
TKT-4fe2bb7b,ACC-470,Dashboard not loading,medium,in_progress,2025-06-17T14:00:00,,bug
TKT-4b4e7afd,ACC-471,Migration assistance,high,resolved,2025-05-31T14:00:00,2025-06-03T18:00:00,onboarding
TKT-eb4addbc,ACC-471,Incorrect usage metrics,critical,in_progress,2025-06-10T14:00:00,,bug
TKT-15acd1c2,ACC-471,Migration assistance,medium,open,2025-06-16T14:00:00,,onboarding
TKT-4931242f,ACC-471,Incorrect usage metrics,medium,in_progress,2025-07-10T14:00:00,,bug
TKT-408aa851,ACC-471,Migration assistance,high,resolved,2025-07-03T14:00:00,2025-07-06T02:00:00,onboarding
TKT-5623480a,ACC-471,Data duplication in reports,high,open,2025-05-14T14:00:00,,bug
TKT-8389e562,ACC-472,Rate limiting issue,medium,in_progress,2025-05-25T14:00:00,,technical
TKT-8a239273,ACC-472,Custom dashboard request,low,open,2025-05-06T14:00:00,,feature_request
TKT-2eb773b6,ACC-472,Incorrect usage metrics,high,resolved,2025-06-02T14:00:00,2025-06-04T16:00:00,bug
TKT-4400095a,ACC-472,Migration assistance,low,resolved,2025-06-20T14:00:00,2025-06-23T00:00:00,onboarding
TKT-7b941629,ACC-474,Incorrect usage metrics,high,in_progress,2025-04-28T14:00:00,,bug
TKT-27badf25,ACC-474,Dashboard not loading,medium,resolved,2025-05-02T14:00:00,2025-05-09T11:00:00,bug
TKT-f62e2cc9,ACC-474,Payment processing issue,high,open,2025-04-27T14:00:00,,billing
TKT-ced3c66b,ACC-474,Incorrect invoice amount,critical,resolved,2025-06-04T14:00:00,2025-06-06T22:00:00,billing
TKT-211bbc50,ACC-474,Export file corrupted,critical,open,2025-06-26T14:00:00,,bug
TKT-e88b2d75,ACC-474,Export file corrupted,high,in_progress,2025-06-05T14:00:00,,bug
TKT-b282a6fb,ACC-474,Rate limiting issue,medium,in_progress,2025-06-26T14:00:00,,technical
TKT-d868fedf,ACC-474,Payment processing issue,high,resolved,2025-05-09T14:00:00,2025-05-15T06:00:00,billing
TKT-b441f775,ACC-474,Data duplication in reports,medium,in_progress,2025-05-01T14:00:00,,bug
TKT-2c6018bd,ACC-474,Payment processing issue,high,resolved,2025-05-14T14:00:00,2025-05-16T12:00:00,billing
TKT-77309e15,ACC-474,Incorrect invoice amount,critical,resolved,2025-07-06T14:00:00,2025-07-10T17:00:00,billing
TKT-7e4dc22e,ACC-474,Incorrect usage metrics,medium,resolved,2025-05-15T14:00:00,2025-05-17T15:00:00,bug
TKT-61121716,ACC-475,Data sync failure,medium,resolved,2025-06-01T14:00:00,2025-06-08T01:00:00,technical
TKT-c52c15c5,ACC-475,Payment processing issue,critical,resolved,2025-07-10T14:00:00,2025-07-12T19:00:00,billing
TKT-cb5ab890,ACC-477,API v2 access,medium,resolved,2025-05-07T14:00:00,2025-05-11T17:00:00,feature_request
TKT-4d20d36b,ACC-477,Incorrect usage metrics,medium,open,2025-05-14T14:00:00,,bug
TKT-010047c6,ACC-477,Custom dashboard request,high,in_progress,2025-06-12T14:00:00,,feature_request
TKT-71b0832a,ACC-479,Incorrect invoice amount,critical,open,2025-06-17T14:00:00,,billing
TKT-71653025,ACC-479,Missing overage charges,low,resolved,2025-06-25T14:00:00,2025-06-29T12:00:00,billing
TKT-f76e7996,ACC-479,Missing overage charges,low,resolved,2025-06-21T14:00:00,2025-06-26T08:00:00,billing
TKT-fe8d2f68,ACC-480,API v2 access,low,in_progress,2025-06-28T14:00:00,,feature_request
TKT-2ae1c0ff,ACC-480,Data duplication in reports,critical,resolved,2025-06-02T14:00:00,2025-06-07T04:00:00,bug
TKT-66c38773,ACC-484,Team training request,low,open,2025-05-16T14:00:00,,onboarding
TKT-fdf96f5d,ACC-484,Authentication error,medium,in_progress,2025-05-24T14:00:00,,technical
TKT-1d2f1ffd,ACC-484,Payment processing issue,medium,resolved,2025-04-26T14:00:00,2025-04-28T12:00:00,billing
TKT-07f94f10,ACC-485,Payment processing issue,low,resolved,2025-06-09T14:00:00,2025-06-12T23:00:00,billing
TKT-acf4eb64,ACC-485,Authentication error,high,resolved,2025-05-11T14:00:00,2025-05-18T10:00:00,technical
TKT-1561479b,ACC-485,SSO integration,low,in_progress,2025-04-26T14:00:00,,feature_request
TKT-845abe87,ACC-485,Billing cycle question,critical,in_progress,2025-05-11T14:00:00,,billing
TKT-4dc39c0e,ACC-490,Billing cycle question,medium,open,2025-05-10T14:00:00,,billing
TKT-9d74f613,ACC-490,Integration setup help,medium,resolved,2025-07-07T14:00:00,2025-07-10T22:00:00,onboarding
TKT-4f7a892d,ACC-490,Data duplication in reports,high,resolved,2025-07-03T14:00:00,2025-07-05T14:00:00,bug
TKT-951b9dde,ACC-493,Migration assistance,low,resolved,2025-05-02T14:00:00,2025-05-05T16:00:00,onboarding
TKT-c8c4a7e4,ACC-493,Dashboard not loading,low,open,2025-07-04T14:00:00,,bug
TKT-04cda372,ACC-493,API v2 access,high,resolved,2025-07-09T14:00:00,2025-07-11T05:00:00,feature_request
TKT-25a399cc,ACC-493,Data sync failure,high,open,2025-06-27T14:00:00,,technical
TKT-d824c75f,ACC-494,Data sync failure,critical,in_progress,2025-06-06T14:00:00,,technical
TKT-53702e6c,ACC-494,Authentication error,medium,resolved,2025-07-08T14:00:00,2025-07-11T15:00:00,technical
TKT-ddceb788,ACC-494,Export file corrupted,medium,open,2025-06-01T14:00:00,,bug
TKT-b149ffb5,ACC-495,Integration setup help,medium,resolved,2025-04-29T14:00:00,2025-05-01T21:00:00,onboarding
TKT-5fd53c29,ACC-496,Incorrect usage metrics,medium,resolved,2025-06-17T14:00:00,2025-06-21T04:00:00,bug
TKT-d9e38013,ACC-496,Dashboard not loading,high,resolved,2025-05-21T14:00:00,2025-05-24T10:00:00,bug
TKT-5e05a27c,ACC-496,Bulk export capability,medium,resolved,2025-06-06T14:00:00,2025-06-09T06:00:00,feature_request
TKT-07f94af7,ACC-496,Dashboard not loading,medium,resolved,2025-04-26T14:00:00,2025-05-02T08:00:00,bug
TKT-da4029a2,ACC-497,API latency spike,medium,in_progress,2025-05-02T14:00:00,,technical
TKT-e35f3577,ACC-497,Data sync failure,critical,resolved,2025-07-04T14:00:00,2025-07-06T07:00:00,technical
TKT-d4bbd6a9,ACC-497,SSO integration,medium,resolved,2025-05-11T14:00:00,2025-05-12T04:00:00,feature_request
TKT-d3324e21,ACC-498,SSO integration,medium,resolved,2025-06-06T14:00:00,2025-06-08T20:00:00,feature_request
TKT-0318f32b,ACC-499,Payment processing issue,medium,resolved,2025-06-13T14:00:00,2025-06-13T22:00:00,billing
TKT-6e911858,ACC-499,Dashboard not loading,medium,in_progress,2025-05-31T14:00:00,,bug
TKT-330bf371,ACC-500,Billing cycle question,low,open,2025-05-11T14:00:00,,billing
TKT-eec2a1d5,ACC-500,Payment processing issue,high,open,2025-06-23T14:00:00,,billing
TKT-be26f56c,ACC-502,Rate limiting issue,critical,open,2025-07-08T14:00:00,,technical
TKT-86b1c43c,ACC-503,Authentication error,low,resolved,2025-06-05T14:00:00,2025-06-07T04:00:00,technical
TKT-e43dfc88,ACC-503,SSO integration,low,resolved,2025-05-09T14:00:00,2025-05-16T06:00:00,feature_request
TKT-14da1443,ACC-504,Migration assistance,medium,open,2025-06-07T14:00:00,,onboarding
TKT-868041a9,ACC-504,Authentication error,low,resolved,2025-05-01T14:00:00,2025-05-03T14:00:00,technical
TKT-e6b425d3,ACC-505,Migration assistance,low,resolved,2025-05-06T14:00:00,2025-05-10T17:00:00,onboarding
TKT-af99877a,ACC-505,Migration assistance,medium,resolved,2025-06-22T14:00:00,2025-06-24T01:00:00,onboarding
TKT-8c53a4dd,ACC-505,SSO integration,medium,open,2025-05-11T14:00:00,,feature_request
TKT-1bc52741,ACC-505,Payment processing issue,low,in_progress,2025-05-26T14:00:00,,billing
TKT-e06ba7ce,ACC-506,Authentication error,medium,resolved,2025-05-03T14:00:00,2025-05-08T05:00:00,technical
TKT-7c1c82e6,ACC-506,Dashboard not loading,medium,resolved,2025-06-10T14:00:00,2025-06-14T17:00:00,bug
TKT-ee3f58bb,ACC-506,Data sync failure,high,resolved,2025-05-25T14:00:00,2025-05-29T04:00:00,technical
TKT-8de30198,ACC-506,Billing cycle question,high,resolved,2025-06-15T14:00:00,2025-06-17T00:00:00,billing
TKT-cf7ce1bd,ACC-508,Authentication error,high,open,2025-06-21T14:00:00,,technical
TKT-da4a7c51,ACC-508,Export file corrupted,high,open,2025-06-15T14:00:00,,bug
TKT-d8b2977a,ACC-509,Dashboard not loading,medium,resolved,2025-06-27T14:00:00,2025-07-01T17:00:00,bug
TKT-c31011d8,ACC-509,Custom dashboard request,medium,resolved,2025-07-08T14:00:00,2025-07-10T18:00:00,feature_request
TKT-3d4d1a41,ACC-509,Authentication error,medium,resolved,2025-05-07T14:00:00,2025-05-11T16:00:00,technical
TKT-99aabf3d,ACC-509,Bulk export capability,low,resolved,2025-05-25T14:00:00,2025-05-31T00:00:00,feature_request
TKT-e72e4790,ACC-510,Missing overage charges,low,in_progress,2025-05-19T14:00:00,,billing
TKT-014417ef,ACC-512,SSO integration,low,in_progress,2025-06-05T14:00:00,,feature_request
TKT-76e1eda9,ACC-513,Migration assistance,high,resolved,2025-06-08T14:00:00,2025-06-13T13:00:00,onboarding
TKT-ed749aea,ACC-514,Team training request,medium,resolved,2025-06-06T14:00:00,2025-06-12T08:00:00,onboarding
TKT-bbc7e17a,ACC-514,SSO integration,medium,in_progress,2025-05-12T14:00:00,,feature_request
TKT-dadaf143,ACC-514,Incorrect invoice amount,critical,resolved,2025-06-16T14:00:00,2025-06-17T06:00:00,billing
TKT-9bcb64e5,ACC-515,API v2 access,medium,resolved,2025-05-30T14:00:00,2025-06-01T15:00:00,feature_request
TKT-ce5b522b,ACC-515,Incorrect usage metrics,low,open,2025-05-12T14:00:00,,bug
TKT-58113dd6,ACC-515,Team training request,medium,in_progress,2025-05-01T14:00:00,,onboarding
TKT-de7dc7a1,ACC-516,Missing overage charges,low,open,2025-05-11T14:00:00,,billing
TKT-3e160bc8,ACC-516,Dashboard not loading,low,open,2025-06-15T14:00:00,,bug
TKT-511c0bbf,ACC-517,Missing overage charges,high,open,2025-05-11T14:00:00,,billing
TKT-9890362d,ACC-517,Authentication error,high,resolved,2025-07-04T14:00:00,2025-07-06T16:00:00,technical
TKT-6b9d584b,ACC-517,Incorrect usage metrics,medium,resolved,2025-05-28T14:00:00,2025-06-02T18:00:00,bug
TKT-016090d0,ACC-517,Rate limiting issue,high,resolved,2025-05-19T14:00:00,2025-05-20T11:00:00,technical
TKT-a25d5b01,ACC-517,Incorrect usage metrics,medium,resolved,2025-05-22T14:00:00,2025-05-25T03:00:00,bug
TKT-5b7bda22,ACC-517,Dashboard not loading,high,resolved,2025-05-23T14:00:00,2025-05-28T14:00:00,bug
TKT-912687ab,ACC-517,Payment processing issue,high,open,2025-07-08T14:00:00,,billing
TKT-9702ac0f,ACC-517,Export file corrupted,high,resolved,2025-05-01T14:00:00,2025-05-04T01:00:00,bug
TKT-6eb76e0e,ACC-517,Rate limiting issue,high,in_progress,2025-06-21T14:00:00,,technical
TKT-0edab651,ACC-518,Data duplication in reports,medium,resolved,2025-06-21T14:00:00,2025-06-22T11:00:00,bug
TKT-92c81d37,ACC-518,Rate limiting issue,medium,open,2025-06-20T14:00:00,,technical
TKT-b9a7e97e,ACC-518,Documentation question,medium,resolved,2025-05-25T14:00:00,2025-06-01T14:00:00,onboarding
TKT-25633dea,ACC-518,Authentication error,high,resolved,2025-05-03T14:00:00,2025-05-08T06:00:00,technical
TKT-c16781ee,ACC-518,Migration assistance,high,resolved,2025-06-02T14:00:00,2025-06-07T11:00:00,onboarding
TKT-fd6ca659,ACC-519,API v2 access,medium,resolved,2025-07-06T14:00:00,2025-07-11T05:00:00,feature_request
TKT-0f5e0a45,ACC-519,Rate limiting issue,high,resolved,2025-06-13T14:00:00,2025-06-13T22:00:00,technical
TKT-bd8674df,ACC-519,Dashboard not loading,medium,in_progress,2025-05-03T14:00:00,,bug
TKT-5faa2520,ACC-519,API latency spike,medium,resolved,2025-07-10T14:00:00,2025-07-12T01:00:00,technical
TKT-42429266,ACC-520,Data duplication in reports,medium,resolved,2025-06-10T14:00:00,2025-06-14T08:00:00,bug
TKT-1f8fba68,ACC-520,Bulk export capability,high,resolved,2025-05-06T14:00:00,2025-05-07T18:00:00,feature_request
TKT-661f762a,ACC-521,Missing overage charges,high,in_progress,2025-05-24T14:00:00,,billing
TKT-c00130d8,ACC-521,API latency spike,high,resolved,2025-06-29T14:00:00,2025-07-05T00:00:00,technical
TKT-521e490c,ACC-521,Billing cycle question,medium,resolved,2025-06-19T14:00:00,2025-06-24T22:00:00,billing
TKT-6aa55e66,ACC-523,Bulk export capability,medium,resolved,2025-06-29T14:00:00,2025-07-06T04:00:00,feature_request
TKT-426dd70d,ACC-524,Incorrect usage metrics,low,open,2025-05-08T14:00:00,,bug
TKT-abe45a58,ACC-526,API v2 access,medium,resolved,2025-05-07T14:00:00,2025-05-13T01:00:00,feature_request
TKT-bf83d5bb,ACC-526,Authentication error,high,resolved,2025-04-28T14:00:00,2025-05-03T11:00:00,technical
TKT-ca69d844,ACC-526,Integration setup help,critical,resolved,2025-07-08T14:00:00,2025-07-12T20:00:00,onboarding
TKT-aaa0c769,ACC-526,Integration setup help,critical,resolved,2025-04-30T14:00:00,2025-05-04T08:00:00,onboarding
TKT-f6179222,ACC-528,SSO integration,low,resolved,2025-05-25T14:00:00,2025-05-28T22:00:00,feature_request
TKT-96957bf7,ACC-528,Export file corrupted,medium,open,2025-05-25T14:00:00,,bug
TKT-e4f0cd04,ACC-529,Missing overage charges,low,resolved,2025-05-04T14:00:00,2025-05-04T22:00:00,billing
TKT-ba4cc05d,ACC-532,Billing cycle question,high,open,2025-07-03T14:00:00,,billing
TKT-a82cf6fb,ACC-532,Documentation question,low,open,2025-05-22T14:00:00,,onboarding
TKT-000250f9,ACC-532,Migration assistance,medium,resolved,2025-06-01T14:00:00,2025-06-03T09:00:00,onboarding
TKT-3b0be42c,ACC-533,Rate limiting issue,critical,resolved,2025-05-27T14:00:00,2025-05-28T04:00:00,technical
TKT-95dd0b28,ACC-534,Data sync failure,low,resolved,2025-05-31T14:00:00,2025-06-06T09:00:00,technical
TKT-e68bffb9,ACC-534,Rate limiting issue,low,resolved,2025-05-15T14:00:00,2025-05-17T06:00:00,technical
TKT-93433e37,ACC-535,Rate limiting issue,medium,resolved,2025-05-24T14:00:00,2025-05-28T11:00:00,technical
TKT-12ed03e2,ACC-535,Data sync failure,low,resolved,2025-05-06T14:00:00,2025-05-13T12:00:00,technical
TKT-1bfd1ccb,ACC-537,API latency spike,medium,in_progress,2025-07-05T14:00:00,,technical
TKT-7ffddef4,ACC-538,Bulk export capability,high,resolved,2025-07-07T14:00:00,2025-07-10T04:00:00,feature_request
TKT-0be5f03e,ACC-538,Authentication error,low,in_progress,2025-07-10T14:00:00,,technical
TKT-14660389,ACC-538,Documentation question,medium,open,2025-04-28T14:00:00,,onboarding
TKT-969555f7,ACC-539,Team training request,low,open,2025-06-01T14:00:00,,onboarding
TKT-f6156073,ACC-539,Data sync failure,high,resolved,2025-04-26T14:00:00,2025-04-30T21:00:00,technical
TKT-a27b077e,ACC-539,Payment processing issue,medium,in_progress,2025-06-08T14:00:00,,billing
TKT-9fe21cf6,ACC-539,Authentication error,critical,resolved,2025-06-29T14:00:00,2025-07-04T16:00:00,technical
TKT-f0526f75,ACC-540,Incorrect invoice amount,high,in_progress,2025-04-26T14:00:00,,billing
TKT-d8e20f42,ACC-540,Rate limiting issue,low,resolved,2025-05-03T14:00:00,2025-05-05T02:00:00,technical
TKT-7feb0639,ACC-540,API v2 access,medium,in_progress,2025-05-06T14:00:00,,feature_request
TKT-47d8bcad,ACC-541,Dashboard not loading,medium,resolved,2025-07-04T14:00:00,2025-07-06T05:00:00,bug
TKT-83396311,ACC-541,Export file corrupted,high,resolved,2025-07-07T14:00:00,2025-07-14T07:00:00,bug
TKT-32242463,ACC-541,Team training request,medium,open,2025-05-26T14:00:00,,onboarding
TKT-428a56c3,ACC-541,API v2 access,low,resolved,2025-05-07T14:00:00,2025-05-12T18:00:00,feature_request
TKT-91948556,ACC-542,Dashboard not loading,medium,resolved,2025-06-11T14:00:00,2025-06-16T16:00:00,bug
TKT-a7d3f064,ACC-542,Bulk export capability,critical,resolved,2025-05-25T14:00:00,2025-05-27T18:00:00,feature_request
TKT-cad0f3fc,ACC-542,Export file corrupted,high,resolved,2025-06-12T14:00:00,2025-06-16T08:00:00,bug
TKT-af54fb12,ACC-544,Payment processing issue,medium,resolved,2025-06-25T14:00:00,2025-06-30T00:00:00,billing
TKT-71472581,ACC-544,Team training request,medium,resolved,2025-06-22T14:00:00,2025-06-29T10:00:00,onboarding
TKT-b7282176,ACC-544,Custom dashboard request,low,resolved,2025-05-09T14:00:00,2025-05-13T01:00:00,feature_request
TKT-2f941465,ACC-545,SSO integration,high,resolved,2025-04-28T14:00:00,2025-05-04T07:00:00,feature_request
TKT-fe494389,ACC-545,Payment processing issue,low,resolved,2025-05-04T14:00:00,2025-05-05T22:00:00,billing
TKT-6763cf6e,ACC-545,Billing cycle question,low,resolved,2025-05-26T14:00:00,2025-05-28T04:00:00,billing
TKT-1eb56f7a,ACC-546,Incorrect invoice amount,low,in_progress,2025-05-13T14:00:00,,billing
TKT-a0d726c1,ACC-546,Dashboard not loading,high,resolved,2025-05-16T14:00:00,2025-05-22T05:00:00,bug
TKT-93c93c1d,ACC-546,Authentication error,high,open,2025-05-27T14:00:00,,technical
TKT-c32aab44,ACC-546,Integration setup help,high,in_progress,2025-05-12T14:00:00,,onboarding
TKT-34dc37db,ACC-547,Rate limiting issue,high,in_progress,2025-06-30T14:00:00,,technical
TKT-32abcad2,ACC-547,API v2 access,medium,resolved,2025-05-13T14:00:00,2025-05-19T04:00:00,feature_request
TKT-683d9453,ACC-547,Rate limiting issue,medium,open,2025-05-20T14:00:00,,technical
TKT-f5ab7f97,ACC-547,Bulk export capability,high,resolved,2025-06-22T14:00:00,2025-06-27T01:00:00,feature_request
TKT-8ebccef4,ACC-549,Dashboard not loading,high,resolved,2025-04-26T14:00:00,2025-05-01T23:00:00,bug
TKT-60dcc5c4,ACC-550,Data duplication in reports,low,resolved,2025-05-01T14:00:00,2025-05-02T00:00:00,bug
TKT-884fc564,ACC-550,Payment processing issue,medium,in_progress,2025-07-10T14:00:00,,billing
TKT-31733ca1,ACC-551,Missing overage charges,medium,resolved,2025-06-10T14:00:00,2025-06-15T20:00:00,billing
TKT-fb2c2636,ACC-551,Team training request,low,in_progress,2025-06-20T14:00:00,,onboarding
TKT-553bbd9d,ACC-551,Custom dashboard request,medium,resolved,2025-04-26T14:00:00,2025-04-27T14:00:00,feature_request
TKT-07c1a91d,ACC-551,Dashboard not loading,medium,open,2025-05-28T14:00:00,,bug
